"Contract_ID","Plan_ID","Segment_ID","Contract_Year","Language_Name","Package_Description","Package_Sort","Category_Description","Service_Description","Service_Sort","Cost_Share"
"H8432","009","0","2019","English","Package #3","29","Comprehensive dental","Monthly Premium","80","$38.00"
"H8432","009","0","2019","English","Package #3","29","Eyewear","Monthly Premium","80","$38.00"
"H8432","009","0","2019","English","Package #3","29","Preventive dental","Deductible","81","N/A"
"H8432","009","0","2019","English","Package #3","29","Comprehensive dental","Deductible","81","N/A"
"H8432","009","0","2019","English","Package #3","29","Eyewear","Deductible","81","N/A"
"H8432","009","0","2019","Spanish","Paquete # 3","29","Odontológicos preventivos","Prima mensual","80","$38.00"
"H8432","009","0","2019","Spanish","Paquete # 3","29","Dentales integrals","Prima mensual","80","$38.00"
"H8432","009","0","2019","Spanish","Paquete # 3","29","Anteojos y lentes de contacto","Prima mensual","80","$38.00"
"H8432","009","0","2019","Spanish","Paquete # 3","29","Odontológicos preventivos","Deducible","81","N/A"
"H8432","009","0","2019","Spanish","Paquete # 3","29","Dentales integrals","Deducible","81","N/A"
"H8432","009","0","2019","Spanish","Paquete # 3","29","Anteojos y lentes de contacto","Deducible","81","N/A"
"H8432","010","0","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$14.00"
"H8432","010","0","2019","English","Package #1","27","Preventive dental","Deductible","81","N/A"
"H8432","010","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$14.00"
"H8432","010","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","N/A"
"H8432","010","0","2019","English","Package #2","28","Preventive dental","Monthly Premium","80","$24.00"
"H8432","010","0","2019","English","Package #2","28","Comprehensive dental","Monthly Premium","80","$24.00"
"H8432","010","0","2019","English","Package #2","28","Eyewear","Monthly Premium","80","$24.00"
"H8432","010","0","2019","English","Package #2","28","Preventive dental","Deductible","81","N/A"
"H8432","010","0","2019","English","Package #2","28","Comprehensive dental","Deductible","81","N/A"
"H8432","010","0","2019","English","Package #2","28","Eyewear","Deductible","81","N/A"
"H8432","010","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Prima mensual","80","$24.00"
"H8432","010","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Prima mensual","80","$24.00"
"H8432","010","0","2019","Spanish","Paquete # 2","28","Anteojos y lentes de contacto","Prima mensual","80","$24.00"
"H8432","010","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Deducible","81","N/A"
"H8432","010","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Deducible","81","N/A"
"H8432","010","0","2019","Spanish","Paquete # 2","28","Anteojos y lentes de contacto","Deducible","81","N/A"
"H8432","010","0","2019","English","Package #3","29","Preventive dental","Monthly Premium","80","$38.00"
"H8432","010","0","2019","English","Package #3","29","Comprehensive dental","Monthly Premium","80","$38.00"
"H8432","010","0","2019","English","Package #3","29","Eyewear","Monthly Premium","80","$38.00"
"H8432","010","0","2019","English","Package #3","29","Preventive dental","Deductible","81","N/A"
"H8432","010","0","2019","English","Package #3","29","Comprehensive dental","Deductible","81","N/A"
"H8432","010","0","2019","English","Package #3","29","Eyewear","Deductible","81","N/A"
"H8432","010","0","2019","Spanish","Paquete # 3","29","Odontológicos preventivos","Prima mensual","80","$38.00"
"H8432","010","0","2019","Spanish","Paquete # 3","29","Dentales integrals","Prima mensual","80","$38.00"
"H8432","010","0","2019","Spanish","Paquete # 3","29","Anteojos y lentes de contacto","Prima mensual","80","$38.00"
"H8432","010","0","2019","Spanish","Paquete # 3","29","Odontológicos preventivos","Deducible","81","N/A"
"H8432","010","0","2019","Spanish","Paquete # 3","29","Dentales integrals","Deducible","81","N/A"
"H8432","010","0","2019","Spanish","Paquete # 3","29","Anteojos y lentes de contacto","Deducible","81","N/A"
"H8432","011","0","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$14.00"
"H8432","011","0","2019","English","Package #1","27","Preventive dental","Deductible","81","N/A"
"H8432","011","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$14.00"
"H8432","011","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","N/A"
"H8432","011","0","2019","English","Package #2","28","Preventive dental","Monthly Premium","80","$24.00"
"H8432","011","0","2019","English","Package #2","28","Comprehensive dental","Monthly Premium","80","$24.00"
"H8432","011","0","2019","English","Package #2","28","Eyewear","Monthly Premium","80","$24.00"
"H8432","011","0","2019","English","Package #2","28","Preventive dental","Deductible","81","N/A"
"H8432","011","0","2019","English","Package #2","28","Comprehensive dental","Deductible","81","N/A"
"H8432","011","0","2019","English","Package #2","28","Eyewear","Deductible","81","N/A"
"H8432","011","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Prima mensual","80","$24.00"
"H8432","011","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Prima mensual","80","$24.00"
"H8432","011","0","2019","Spanish","Paquete # 2","28","Anteojos y lentes de contacto","Prima mensual","80","$24.00"
"H8432","011","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Deducible","81","N/A"
"H8432","011","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Deducible","81","N/A"
"H8432","011","0","2019","Spanish","Paquete # 2","28","Anteojos y lentes de contacto","Deducible","81","N/A"
"H8432","011","0","2019","English","Package #3","29","Preventive dental","Monthly Premium","80","$38.00"
"H8432","011","0","2019","English","Package #3","29","Comprehensive dental","Monthly Premium","80","$38.00"
"H8432","011","0","2019","English","Package #3","29","Eyewear","Monthly Premium","80","$38.00"
"H8432","011","0","2019","English","Package #3","29","Preventive dental","Deductible","81","N/A"
"H8432","011","0","2019","English","Package #3","29","Comprehensive dental","Deductible","81","N/A"
"H8432","011","0","2019","English","Package #3","29","Eyewear","Deductible","81","N/A"
"H8432","011","0","2019","Spanish","Paquete # 3","29","Odontológicos preventivos","Prima mensual","80","$38.00"
"H8432","011","0","2019","Spanish","Paquete # 3","29","Dentales integrals","Prima mensual","80","$38.00"
"H8432","011","0","2019","Spanish","Paquete # 3","29","Anteojos y lentes de contacto","Prima mensual","80","$38.00"
"H8432","011","0","2019","Spanish","Paquete # 3","29","Odontológicos preventivos","Deducible","81","N/A"
"H8432","011","0","2019","Spanish","Paquete # 3","29","Dentales integrals","Deducible","81","N/A"
"H8432","011","0","2019","Spanish","Paquete # 3","29","Anteojos y lentes de contacto","Deducible","81","N/A"
"H8432","012","0","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$14.00"
"H8432","012","0","2019","English","Package #1","27","Preventive dental","Deductible","81","N/A"
"H8432","012","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$14.00"
"H8432","012","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","N/A"
"H8432","012","0","2019","English","Package #2","28","Preventive dental","Monthly Premium","80","$24.00"
"H8432","012","0","2019","English","Package #2","28","Comprehensive dental","Monthly Premium","80","$24.00"
"H8432","012","0","2019","English","Package #2","28","Eyewear","Monthly Premium","80","$24.00"
"H8432","012","0","2019","English","Package #2","28","Preventive dental","Deductible","81","N/A"
"H8432","012","0","2019","English","Package #2","28","Comprehensive dental","Deductible","81","N/A"
"H8432","012","0","2019","English","Package #2","28","Eyewear","Deductible","81","N/A"
"H8432","012","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Prima mensual","80","$24.00"
"H8432","012","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Prima mensual","80","$24.00"
"H8432","012","0","2019","Spanish","Paquete # 2","28","Anteojos y lentes de contacto","Prima mensual","80","$24.00"
"H8432","012","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Deducible","81","N/A"
"H8432","012","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Deducible","81","N/A"
"H8432","012","0","2019","Spanish","Paquete # 2","28","Anteojos y lentes de contacto","Deducible","81","N/A"
"H8432","012","0","2019","English","Package #3","29","Preventive dental","Monthly Premium","80","$38.00"
"H8432","012","0","2019","English","Package #3","29","Comprehensive dental","Monthly Premium","80","$38.00"
"H8432","012","0","2019","English","Package #3","29","Eyewear","Monthly Premium","80","$38.00"
"H8432","012","0","2019","English","Package #3","29","Preventive dental","Deductible","81","N/A"
"H8432","012","0","2019","English","Package #3","29","Comprehensive dental","Deductible","81","N/A"
"H8432","012","0","2019","English","Package #3","29","Eyewear","Deductible","81","N/A"
"H8432","012","0","2019","Spanish","Paquete # 3","29","Odontológicos preventivos","Prima mensual","80","$38.00"
"H8432","012","0","2019","Spanish","Paquete # 3","29","Dentales integrals","Prima mensual","80","$38.00"
"H8432","012","0","2019","Spanish","Paquete # 3","29","Anteojos y lentes de contacto","Prima mensual","80","$38.00"
"H8432","012","0","2019","Spanish","Paquete # 3","29","Odontológicos preventivos","Deducible","81","N/A"
"H8432","012","0","2019","Spanish","Paquete # 3","29","Dentales integrals","Deducible","81","N/A"
"H8432","012","0","2019","Spanish","Paquete # 3","29","Anteojos y lentes de contacto","Deducible","81","N/A"
"H8432","013","0","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$14.00"
"H8432","013","0","2019","English","Package #1","27","Preventive dental","Deductible","81","N/A"
"H8432","013","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$14.00"
"H8432","013","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","N/A"
"H8432","013","0","2019","English","Package #2","28","Preventive dental","Monthly Premium","80","$24.00"
"H8432","013","0","2019","English","Package #2","28","Comprehensive dental","Monthly Premium","80","$24.00"
"H8432","013","0","2019","English","Package #2","28","Eyewear","Monthly Premium","80","$24.00"
"H8432","013","0","2019","English","Package #2","28","Preventive dental","Deductible","81","N/A"
"H8432","013","0","2019","English","Package #2","28","Comprehensive dental","Deductible","81","N/A"
"H8432","013","0","2019","English","Package #2","28","Eyewear","Deductible","81","N/A"
"H8432","013","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Prima mensual","80","$24.00"
"H8432","013","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Prima mensual","80","$24.00"
"H8432","013","0","2019","Spanish","Paquete # 2","28","Anteojos y lentes de contacto","Prima mensual","80","$24.00"
"H8432","013","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Deducible","81","N/A"
"H8432","013","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Deducible","81","N/A"
"H8432","013","0","2019","Spanish","Paquete # 2","28","Anteojos y lentes de contacto","Deducible","81","N/A"
"H8432","013","0","2019","English","Package #3","29","Preventive dental","Monthly Premium","80","$38.00"
"H8432","013","0","2019","English","Package #3","29","Comprehensive dental","Monthly Premium","80","$38.00"
"H8432","013","0","2019","English","Package #3","29","Eyewear","Monthly Premium","80","$38.00"
"H8432","013","0","2019","English","Package #3","29","Preventive dental","Deductible","81","N/A"
"H8432","013","0","2019","English","Package #3","29","Comprehensive dental","Deductible","81","N/A"
"H8432","013","0","2019","English","Package #3","29","Eyewear","Deductible","81","N/A"
"H8432","013","0","2019","Spanish","Paquete # 3","29","Odontológicos preventivos","Prima mensual","80","$38.00"
"H8432","013","0","2019","Spanish","Paquete # 3","29","Dentales integrals","Prima mensual","80","$38.00"
"H8432","013","0","2019","Spanish","Paquete # 3","29","Anteojos y lentes de contacto","Prima mensual","80","$38.00"
"H8432","013","0","2019","Spanish","Paquete # 3","29","Odontológicos preventivos","Deducible","81","N/A"
"H8432","013","0","2019","Spanish","Paquete # 3","29","Dentales integrals","Deducible","81","N/A"
"H8432","013","0","2019","Spanish","Paquete # 3","29","Anteojos y lentes de contacto","Deducible","81","N/A"
"H8432","014","0","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$14.00"
"H8432","014","0","2019","English","Package #1","27","Preventive dental","Deductible","81","N/A"
"H8432","014","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$14.00"
"H8432","014","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","N/A"
"H8432","014","0","2019","English","Package #2","28","Preventive dental","Monthly Premium","80","$24.00"
"H8432","014","0","2019","English","Package #2","28","Comprehensive dental","Monthly Premium","80","$24.00"
"H8432","014","0","2019","English","Package #2","28","Eyewear","Monthly Premium","80","$24.00"
"H8432","014","0","2019","English","Package #2","28","Preventive dental","Deductible","81","N/A"
"H8432","014","0","2019","English","Package #2","28","Comprehensive dental","Deductible","81","N/A"
"H8432","014","0","2019","English","Package #2","28","Eyewear","Deductible","81","N/A"
"H8432","014","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Prima mensual","80","$24.00"
"H8432","014","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Prima mensual","80","$24.00"
"H8432","014","0","2019","Spanish","Paquete # 2","28","Anteojos y lentes de contacto","Prima mensual","80","$24.00"
"H8432","014","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Deducible","81","N/A"
"H8432","014","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Deducible","81","N/A"
"H8432","014","0","2019","Spanish","Paquete # 2","28","Anteojos y lentes de contacto","Deducible","81","N/A"
"H8432","014","0","2019","English","Package #3","29","Preventive dental","Monthly Premium","80","$38.00"
"H8432","014","0","2019","English","Package #3","29","Comprehensive dental","Monthly Premium","80","$38.00"
"H8432","014","0","2019","English","Package #3","29","Eyewear","Monthly Premium","80","$38.00"
"H8432","014","0","2019","English","Package #3","29","Preventive dental","Deductible","81","N/A"
"H8432","014","0","2019","English","Package #3","29","Comprehensive dental","Deductible","81","N/A"
"H8432","014","0","2019","English","Package #3","29","Eyewear","Deductible","81","N/A"
"H8432","014","0","2019","Spanish","Paquete # 3","29","Odontológicos preventivos","Prima mensual","80","$38.00"
"H8432","014","0","2019","Spanish","Paquete # 3","29","Dentales integrals","Prima mensual","80","$38.00"
"H8432","014","0","2019","Spanish","Paquete # 3","29","Anteojos y lentes de contacto","Prima mensual","80","$38.00"
"H8432","014","0","2019","Spanish","Paquete # 3","29","Odontológicos preventivos","Deducible","81","N/A"
"H8432","014","0","2019","Spanish","Paquete # 3","29","Dentales integrals","Deducible","81","N/A"
"H8432","014","0","2019","Spanish","Paquete # 3","29","Anteojos y lentes de contacto","Deducible","81","N/A"
"H8432","015","0","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$14.00"
"H8432","015","0","2019","English","Package #1","27","Preventive dental","Deductible","81","N/A"
"H8432","015","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$14.00"
"H8432","015","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","N/A"
"H8432","015","0","2019","English","Package #2","28","Preventive dental","Monthly Premium","80","$24.00"
"H8432","015","0","2019","English","Package #2","28","Comprehensive dental","Monthly Premium","80","$24.00"
"H8432","015","0","2019","English","Package #2","28","Eyewear","Monthly Premium","80","$24.00"
"H8432","015","0","2019","English","Package #2","28","Preventive dental","Deductible","81","N/A"
"H8432","015","0","2019","English","Package #2","28","Comprehensive dental","Deductible","81","N/A"
"H8432","015","0","2019","English","Package #2","28","Eyewear","Deductible","81","N/A"
"H8432","015","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Prima mensual","80","$24.00"
"H8432","015","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Prima mensual","80","$24.00"
"H8432","015","0","2019","Spanish","Paquete # 2","28","Anteojos y lentes de contacto","Prima mensual","80","$24.00"
"H8432","015","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Deducible","81","N/A"
"H8432","015","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Deducible","81","N/A"
"H8432","015","0","2019","Spanish","Paquete # 2","28","Anteojos y lentes de contacto","Deducible","81","N/A"
"H8432","015","0","2019","English","Package #3","29","Preventive dental","Monthly Premium","80","$38.00"
"H8432","015","0","2019","English","Package #3","29","Comprehensive dental","Monthly Premium","80","$38.00"
"H8432","015","0","2019","English","Package #3","29","Eyewear","Monthly Premium","80","$38.00"
"H8432","015","0","2019","English","Package #3","29","Preventive dental","Deductible","81","N/A"
"H8432","015","0","2019","English","Package #3","29","Comprehensive dental","Deductible","81","N/A"
"H8432","015","0","2019","English","Package #3","29","Eyewear","Deductible","81","N/A"
"H8432","015","0","2019","Spanish","Paquete # 3","29","Odontológicos preventivos","Prima mensual","80","$38.00"
"H8432","015","0","2019","Spanish","Paquete # 3","29","Dentales integrals","Prima mensual","80","$38.00"
"H8432","015","0","2019","Spanish","Paquete # 3","29","Anteojos y lentes de contacto","Prima mensual","80","$38.00"
"H8432","015","0","2019","Spanish","Paquete # 3","29","Odontológicos preventivos","Deducible","81","N/A"
"H8432","015","0","2019","Spanish","Paquete # 3","29","Dentales integrals","Deducible","81","N/A"
"H8432","015","0","2019","Spanish","Paquete # 3","29","Anteojos y lentes de contacto","Deducible","81","N/A"
"H8432","017","0","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$14.00"
"H8432","017","0","2019","English","Package #1","27","Preventive dental","Deductible","81","N/A"
"H8432","017","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$14.00"
"H8432","017","0","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","N/A"
"H8432","017","0","2019","English","Package #2","28","Preventive dental","Monthly Premium","80","$24.00"
"H8432","017","0","2019","English","Package #2","28","Comprehensive dental","Monthly Premium","80","$24.00"
"H8432","017","0","2019","English","Package #2","28","Eyewear","Monthly Premium","80","$24.00"
"H8432","017","0","2019","English","Package #2","28","Preventive dental","Deductible","81","N/A"
"H8432","017","0","2019","English","Package #2","28","Comprehensive dental","Deductible","81","N/A"
"H8432","017","0","2019","English","Package #2","28","Eyewear","Deductible","81","N/A"
"H8432","017","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Prima mensual","80","$24.00"
"H8432","017","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Prima mensual","80","$24.00"
"H8432","017","0","2019","Spanish","Paquete # 2","28","Anteojos y lentes de contacto","Prima mensual","80","$24.00"
"H8432","017","0","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Deducible","81","N/A"
"H8432","017","0","2019","Spanish","Paquete # 2","28","Dentales integrals","Deducible","81","N/A"
"H8432","017","0","2019","Spanish","Paquete # 2","28","Anteojos y lentes de contacto","Deducible","81","N/A"
"H8432","017","0","2019","English","Package #3","29","Preventive dental","Monthly Premium","80","$38.00"
"H8432","017","0","2019","English","Package #3","29","Comprehensive dental","Monthly Premium","80","$38.00"
"H8432","017","0","2019","English","Package #3","29","Eyewear","Monthly Premium","80","$38.00"
"H8432","017","0","2019","English","Package #3","29","Preventive dental","Deductible","81","N/A"
"H8432","017","0","2019","English","Package #3","29","Comprehensive dental","Deductible","81","N/A"
"H8432","017","0","2019","English","Package #3","29","Eyewear","Deductible","81","N/A"
"H8432","017","0","2019","Spanish","Paquete # 3","29","Odontológicos preventivos","Prima mensual","80","$38.00"
"H8432","017","0","2019","Spanish","Paquete # 3","29","Dentales integrals","Prima mensual","80","$38.00"
"H8432","017","0","2019","Spanish","Paquete # 3","29","Anteojos y lentes de contacto","Prima mensual","80","$38.00"
"H8432","017","0","2019","Spanish","Paquete # 3","29","Odontológicos preventivos","Deducible","81","N/A"
"H8432","017","0","2019","Spanish","Paquete # 3","29","Dentales integrals","Deducible","81","N/A"
"H8432","017","0","2019","Spanish","Paquete # 3","29","Anteojos y lentes de contacto","Deducible","81","N/A"
"H8432","031","1","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$16.00"
"H8432","031","1","2019","English","Package #1","27","Preventive dental","Deductible","81","N/A"
"H8432","031","1","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$16.00"
"H8432","031","1","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","N/A"
"H8432","031","1","2019","English","Package #2","28","Preventive dental","Monthly Premium","80","$27.00"
"H8432","031","1","2019","English","Package #2","28","Comprehensive dental","Monthly Premium","80","$27.00"
"H8432","031","1","2019","English","Package #2","28","Eyewear","Monthly Premium","80","$27.00"
"H8432","031","1","2019","English","Package #2","28","Preventive dental","Deductible","81","N/A"
"H8432","031","1","2019","English","Package #2","28","Comprehensive dental","Deductible","81","N/A"
"H8432","031","1","2019","English","Package #2","28","Eyewear","Deductible","81","N/A"
"H8432","031","1","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Prima mensual","80","$27.00"
"H8432","031","1","2019","Spanish","Paquete # 2","28","Dentales integrals","Prima mensual","80","$27.00"
"H8432","031","1","2019","Spanish","Paquete # 2","28","Anteojos y lentes de contacto","Prima mensual","80","$27.00"
"H8432","031","1","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Deducible","81","N/A"
"H8432","031","1","2019","Spanish","Paquete # 2","28","Dentales integrals","Deducible","81","N/A"
"H8432","031","1","2019","Spanish","Paquete # 2","28","Anteojos y lentes de contacto","Deducible","81","N/A"
"H8432","031","1","2019","English","Package #3","29","Preventive dental","Monthly Premium","80","$47.00"
"H8432","031","1","2019","English","Package #3","29","Comprehensive dental","Monthly Premium","80","$47.00"
"H8432","031","1","2019","English","Package #3","29","Eyewear","Monthly Premium","80","$47.00"
"H8432","031","1","2019","English","Package #3","29","Preventive dental","Deductible","81","N/A"
"H8432","031","1","2019","English","Package #3","29","Comprehensive dental","Deductible","81","N/A"
"H8432","031","1","2019","English","Package #3","29","Eyewear","Deductible","81","N/A"
"H8432","031","1","2019","Spanish","Paquete # 3","29","Odontológicos preventivos","Prima mensual","80","$47.00"
"H8432","031","1","2019","Spanish","Paquete # 3","29","Dentales integrals","Prima mensual","80","$47.00"
"H8432","031","1","2019","Spanish","Paquete # 3","29","Anteojos y lentes de contacto","Prima mensual","80","$47.00"
"H8432","031","1","2019","Spanish","Paquete # 3","29","Odontológicos preventivos","Deducible","81","N/A"
"H8432","031","1","2019","Spanish","Paquete # 3","29","Dentales integrals","Deducible","81","N/A"
"H8432","031","1","2019","Spanish","Paquete # 3","29","Anteojos y lentes de contacto","Deducible","81","N/A"
"H8432","031","2","2019","English","Package #1","27","Preventive dental","Monthly Premium","80","$16.00"
"H8432","031","2","2019","English","Package #1","27","Preventive dental","Deductible","81","N/A"
"H8432","031","2","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Prima mensual","80","$16.00"
"H8432","031","2","2019","Spanish","Paquete # 1","27","Odontológicos preventivos","Deducible","81","N/A"
"H8432","031","2","2019","English","Package #2","28","Preventive dental","Monthly Premium","80","$27.00"
"H8432","031","2","2019","English","Package #2","28","Comprehensive dental","Monthly Premium","80","$27.00"
"H8432","031","2","2019","English","Package #2","28","Eyewear","Monthly Premium","80","$27.00"
"H8432","031","2","2019","English","Package #2","28","Preventive dental","Deductible","81","N/A"
"H8432","031","2","2019","English","Package #2","28","Comprehensive dental","Deductible","81","N/A"
"H8432","031","2","2019","English","Package #2","28","Eyewear","Deductible","81","N/A"
"H8432","031","2","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Prima mensual","80","$27.00"
"H8432","031","2","2019","Spanish","Paquete # 2","28","Dentales integrals","Prima mensual","80","$27.00"
"H8432","031","2","2019","Spanish","Paquete # 2","28","Anteojos y lentes de contacto","Prima mensual","80","$27.00"
"H8432","031","2","2019","Spanish","Paquete # 2","28","Odontológicos preventivos","Deducible","81","N/A"
"H8432","031","2","2019","Spanish","Paquete # 2","28","Dentales integrals","Deducible","81","N/A"
"H8432","031","2","2019","Spanish","Paquete # 2","28","Anteojos y lentes de contacto","Deducible","81","N/A"
"H8432","031","2","2019","English","Package #3","29","Preventive dental","Monthly Premium","80","$47.00"
"H8432","031","2","2019","English","Package #3","29","Comprehensive dental","Monthly Premium","80","$47.00"
"H8432","031","2","2019","English","Package #3","29","Eyewear","Monthly Premium","80","$47.00"
"H8432","031","2","2019","English","Package #3","29","Preventive dental","Deductible","81","N/A"
"H8432","031","2","2019","English","Package #3","29","Comprehensive dental","Deductible","81","N/A"
"H8432","031","2","2019","English","Package #3","29","Eyewear","Deductible","81","N/A"
"H8432","031","2","2019","Spanish","Paquete # 3","29","Odontológicos preventivos","Prima mensual","80","$47.00"
"H8432","031","2","2019","Spanish","Paquete # 3","29","Dentales integrals","Prima mensual","80","$47.00"
"H8432","031","2","2019","Spanish","Paquete # 3","29","Anteojos y lentes de contacto","Prima mensual","80","$47.00"
"H8432","031","2","2019","Spanish","Paquete # 3","29","Odontológicos preventivos","Deducible","81","N/A"
"H8432","031","2","2019","Spanish","Paquete # 3","29","Dentales integrals","Deducible","81","N/A"
"H8432","031","2","2019","Spanish","Paquete # 3","29","Anteojos y lentes de contacto","Deducible","81","N/A"
"H8506","001","0","2019","English","Package #1","27","Chiropractic care","Monthly Premium","80","$6.00"
"H8506","001","0","2019","English","Package #1","27","Acupuncture","Monthly Premium","80","$6.00"
"H8506","001","0","2019","English","Package #1","27","Wellness programs <i>(e.g., fitness, nursing hotline)</i>","Monthly Premium","80","$6.00"
"H8506","001","0","2019","English","Package #1","27","Chiropractic care","Deductible","81","N/A"
"H8506","001","0","2019","English","Package #1","27","Acupuncture","Deductible","81","N/A"
"H8506","001","0","2019","English","Package #1","27","Wellness programs <i>(e.g., fitness, nursing hotline)</i>","Deductible","81","N/A"
"H8506","001","0","2019","Spanish","Paquete # 1","27","Cuidado quiropráctico","Prima mensual","80","$6.00"
"H8506","001","0","2019","Spanish","Paquete # 1","27","La Acupuntura","Prima mensual","80","$6.00"
"H8506","001","0","2019","Spanish","Paquete # 1","27","Programas de bienestar <i>(por ejemplo, programas de estado físico, línea directa de enfermería)</i>","Prima mensual","80","$6.00"
"H8506","001","0","2019","Spanish","Paquete # 1","27","Cuidado quiropráctico","Deducible","81","N/A"
"H8506","001","0","2019","Spanish","Paquete # 1","27","La Acupuntura","Deducible","81","N/A"
"H8506","001","0","2019","Spanish","Paquete # 1","27","Programas de bienestar <i>(por ejemplo, programas de estado físico, línea directa de enfermería)</i>","Deducible","81","N/A"
"H8506","002","0","2019","English","Package #1","27","Chiropractic care","Monthly Premium","80","$6.00"
"H8506","002","0","2019","English","Package #1","27","Acupuncture","Monthly Premium","80","$6.00"
"H8506","002","0","2019","English","Package #1","27","Wellness programs <i>(e.g., fitness, nursing hotline)</i>","Monthly Premium","80","$6.00"
"H8506","002","0","2019","English","Package #1","27","Chiropractic care","Deductible","81","N/A"
"H8506","002","0","2019","English","Package #1","27","Acupuncture","Deductible","81","N/A"
"H8506","002","0","2019","English","Package #1","27","Wellness programs <i>(e.g., fitness, nursing hotline)</i>","Deductible","81","N/A"
"H8506","002","0","2019","Spanish","Paquete # 1","27","Cuidado quiropráctico","Prima mensual","80","$6.00"
"H8506","002","0","2019","Spanish","Paquete # 1","27","La Acupuntura","Prima mensual","80","$6.00"
"H8506","002","0","2019","Spanish","Paquete # 1","27","Programas de bienestar <i>(por ejemplo, programas de estado físico, línea directa de enfermería)</i>","Prima mensual","80","$6.00"
"H8506","002","0","2019","Spanish","Paquete # 1","27","Cuidado quiropráctico","Deducible","81","N/A"
"H8506","002","0","2019","Spanish","Paquete # 1","27","La Acupuntura","Deducible","81","N/A"
"H8506","002","0","2019","Spanish","Paquete # 1","27","Programas de bienestar <i>(por ejemplo, programas de estado físico, línea directa de enfermería)</i>","Deducible","81","N/A"
"H8506","003","0","2019","English","Package #1","27","Chiropractic care","Monthly Premium","80","$6.00"
"H8506","003","0","2019","English","Package #1","27","Acupuncture","Monthly Premium","80","$6.00"
"H8506","003","0","2019","English","Package #1","27","Wellness programs <i>(e.g., fitness, nursing hotline)</i>","Monthly Premium","80","$6.00"
"H8506","003","0","2019","English","Package #1","27","Chiropractic care","Deductible","81","N/A"
"H8506","003","0","2019","English","Package #1","27","Acupuncture","Deductible","81","N/A"
